,RNFS;ancramir;VDIRPA372;90.128.1.120;GenerarLog;2024216;8:29:49
411,(16/02/2024 4:34:54 p. m.) ;Configuracion;No aplica;Archivos eliminados de la carpeta 'Archivos'
412,(16/02/2024 4:34:54 p. m.) ;Configuracion;No aplica;Carpeta 'Salidas_Historicos' eliminada de la carpeta 'Archivos'
413,(16/02/2024 4:34:54 p. m.) ;Configuracion;No aplica;Carpeta 'Salidas_His_Pro' eliminada de la carpeta 'Archivos'
414,(16/02/2024 4:34:54 p. m.) ;Configuracion;No aplica;Carpeta 'Salidas_Proyecciones' eliminada de la carpeta 'Archivos'
415,(16/02/2024 4:34:54 p. m.) ;Configuracion;Cargue configuración exitoso
416,(16/02/2024 4:34:54 p. m.) ;MaestraNotificaciones1;Inicio Tarea
417,(16/02/2024 4:34:54 p. m.) ;SubMaestraDescargarDavibox;Inicio Tarea
418,(16/02/2024 4:35:02 p. m.) ;LoginDavibox; Davibox; Taskkill ejecutado
419,(16/02/2024 4:36:01 p. m.) ;LoginDavibox;Davibox;Inicio de sesión en Davibox exitoso.
420,(16/02/2024 4:36:21 p. m.) ;DescargarDavibox;Archivo (Salidas_His_Pro.zip) descargada en carpeta archivos
421,(16/02/2024 4:36:28 p. m.) ;DescargarDavibox;Archivos eliminados de Davibox  (Salidas_His_Pro.zip)
422,(16/02/2024 4:36:42 p. m.) ;DescargarDavibox;Archivo (Salidas_Historicos.zip) descargada en carpeta archivos
423,(16/02/2024 4:36:48 p. m.) ;DescargarDavibox;Archivos eliminados de Davibox  (Salidas_Historicos.zip)
424,(16/02/2024 4:36:58 p. m.) ;SubMaestraDescargarDavibox;Fin Tarea
425,(16/02/2024 4:36:58 p. m.) ;SubMaestraCorreoEstado;Inició tarea
426,(16/02/2024 4:37:34 p. m.) ;LoginC360; Davibox; Taskkill ejecutado
427,(16/02/2024 4:39:23 p. m.) ;LoginC360;C360;Inicio de sesión en C360 exitoso.
428,(16/02/2024 4:39:44 p. m.) ;LoginMasiv;Masiv;Inicio de sesión en Masiv exitoso.
429,(16/02/2024 4:39:44 p. m.) ;SubMaestraCorreoEstado;Fecha de hoy: 16022024
430,(16/02/2024 4:39:44 p. m.) ;SubMaestraCorreoEstado;Copiar archivo (C:\Automation Anywhere Files\Automation Anywhere\My Docs\R_Notificaciones_1\Templet\Reporte_Notificaciones.xlsx) a (C:\Automation Anywhere Files\Automation Anywhere\My Docs\R_Notificaciones_1\Templet\Reporte_Notificaciones_Check.xlsx)
431,(16/02/2024 4:39:45 p. m.) ;EnviarCorreoMasiv; Masiv; Persona natural
432,(16/02/2024 4:40:27 p. m.) ;EnviarCorreoMasiv;Email enviado con exito
433,"(16/02/2024 4:40:27 p. m.) ;CambiarEstadoC360;Numero de Radicado: ""1-41295938371"""
434,(16/02/2024 4:40:37 p. m.) ;CambiarEstadoC360;C360; Estado de procesamiento: Generado
435,(16/02/2024 4:41:18 p. m.) ;EnviarCorreoMasiv; Masiv; Persona natural
436,(16/02/2024 4:41:59 p. m.) ;EnviarCorreoMasiv;Email enviado con exito
437,"(16/02/2024 4:41:59 p. m.) ;CambiarEstadoC360;Numero de Radicado: ""1-41295446666"""
438,(16/02/2024 4:42:39 p. m.) ;CambiarEstadoC360;C360; Estado de procesamiento: Generado
439,(16/02/2024 4:43:23 p. m.) ;EnviarCorreoMasiv; Masiv; Persona natural
440,(16/02/2024 4:44:02 p. m.) ;EnviarCorreoMasiv;Email enviado con exito
441,"(16/02/2024 4:44:02 p. m.) ;CambiarEstadoC360;Numero de Radicado: ""1-41295810156"""
442,(16/02/2024 4:44:42 p. m.) ;CambiarEstadoC360;C360; Estado de procesamiento: Generado
443,(16/02/2024 4:45:26 p. m.) ;EnviarCorreoMasiv; Masiv; Persona natural
444,(16/02/2024 4:45:53 p. m.) ;EnviarCorreoMasiv;No se encontró correo asociado a esta identificación
445,"(16/02/2024 4:45:54 p. m.) ;CambiarEstadoC360;Numero de Radicado: ""1-41295704417"""
446,(16/02/2024 4:46:34 p. m.) ;CambiarEstadoC360;C360; Estado de procesamiento: REASIGNAR
447,(16/02/2024 4:47:23 p. m.) ;SubMaestraCorreoEstado;Fin tarea
448,(16/02/2024 4:47:28 p. m.) ;CargarArchivos;Fecha de hoy: 16022024
449,(16/02/2024 4:47:28 p. m.) ;CargarArchivos;Carpeta Eliminada (C:\Automation Anywhere Files\Automation Anywhere\My Docs\R_Notificaciones_1\Reportes)
450,(16/02/2024 4:47:29 p. m.) ;CargarArchivos;Carpeta creada (C:\Automation Anywhere Files\Automation Anywhere\My Docs\R_Notificaciones_1\Reportes)
451,(16/02/2024 4:47:29 p. m.) ;CargarArchivos;Carpeta copiada de (C:\Automation Anywhere Files\Automation Anywhere\My Docs\R_Notificaciones_1\Archivos\Salidas_His_Pro) a (C:\Automation Anywhere Files\Automation Anywhere\My Docs\R_Notificaciones_1\Reportes)
452,(16/02/2024 4:47:29 p. m.) ;CargarArchivos;Carpeta copiada de (C:\Automation Anywhere Files\Automation Anywhere\My Docs\R_Notificaciones_1\Archivos\Salidas_Historicos) a (C:\Automation Anywhere Files\Automation Anywhere\My Docs\R_Notificaciones_1\Reportes)
453,(16/02/2024 4:47:29 p. m.) ;CargarArchivos;Carpeta copiada de (C:\Automation Anywhere Files\Automation Anywhere\My Docs\R_Notificaciones_1\Archivos\Salidas_Proyecciones) a (C:\Automation Anywhere Files\Automation Anywhere\My Docs\R_Notificaciones_1\Reportes)
454,(16/02/2024 4:47:29 p. m.) ;CargarArchivos; No aplica; Se cargara a drive el archivo: C:\Automation Anywhere Files\Automation Anywhere\My Docs\R_Notificaciones_1\Reportes\ArchivosSoporte_16022024_16.zip en la carpeta con id: 1obD0KgdQVqdTJEN55a0DAm2qINZ5wDZ1
455,(16/02/2024 4:47:32 p. m.) ;CargarArchivos; Respuesta Gdrive: 1ZwO2CH4nJ3bGgk_gvP1Z_dhcghQs7ntZ
456,(16/02/2024 4:47:32 p. m.) ;CargarArchivos; No aplica; Validando la existencia del archivo: C:\Automation Anywhere Files/Automation Anywhere/My Docs/R_Notificaciones_1/Archivos/ReporteNotificaciones_16022024_16.csv
457,"(16/02/2024 4:47:32 p. m.) ;CargarArchivos;Macro ejecutada CrearXlsxDesdeCsv parametros: ""C:\Automation Anywhere Files\Automation Anywhere\My Docs\R_Notificaciones_1\Archivos\ReporteNotificaciones_16022024_16.csv"""
458,(16/02/2024 4:47:48 p. m.) ;CargarArchivos;Correo enviada
459,(16/02/2024 4:47:48 p. m.) ;SubirArchivosDrive;Drive;Inicia la tarea SubirArchivosDrive. Intento: 1
460,(16/02/2024 4:48:24 p. m.) ;SubirArchivosDrive;Drive;Finaliza la tarea SubirArchivosDrive.
461,(16/02/2024 4:48:25 p. m.) ;CargarArchivos;Finalizo Tarea
462,(16/02/2024 4:48:25 p. m.) ;MaestraNotificaciones1;Fin Tarea
